"","DateTime","Air_Temperature_celsius","Surface_Level_Barometric_Pressure_pascal","Relative_Humidity_percent","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Cloud_Cover_decimalFraction","Ten_Meter_Uwind_vector_meterPerSecond","Ten_Meter_Vwind_vector_meterPerSecond","Dewpoint_Temperature_celsius","Longwave_Radiation_Downwelling_wattPerMeterSquared","Rainfall_millimeterPerHour","Snowfall_millimeterPerHour","Sea_Level_Barometric_Pressure_pasca","Vapor_Pressure_milliBar"
"118488",2023-07-08 23:00:00,22.6,97416.6666666667,49.65,0.816666666666667,256.666666666667,0,0.25,-0.794653310973524,-0.188336294439655,12.53,NA,NA,NA,NA,NA
"118489",2023-07-09,22.2,97428.3333333333,51.5166666666667,1.23333333333333,258.333333333333,0,1,-1.20785343351084,-0.249401672542854,12.5033333333333,NA,NA,NA,NA,NA
"118490",2023-07-09 01:00:00,22.8,97420,50.1,1.65,225,0,0.125,-1.1667261889578,-1.1667261889578,12.82,NA,NA,NA,NA,NA
"118491",2023-07-09 02:00:00,21.8666666666667,97420,54.4166666666667,1.3,265,0,0,-1.29505310751927,-0.113302465571956,12.75,NA,NA,NA,NA,NA
"118492",2023-07-09 03:00:00,20.0333333333333,97443.3333333333,61.6166666666667,0.883333333333333,186.666666666667,0.833333333333333,0.125,-0.102548740810625,-0.877360549338715,12.3566666666666,NA,NA,NA,NA,NA
"118493",2023-07-09 04:00:00,19.2333333333333,97475,65.7666666666667,0.666666666666667,63.3333333333333,36.3888888888889,0.5,0.595755093548942,0.299199453466975,12.3866666666666,NA,NA,NA,NA,NA
"118494",2023-07-09 05:00:00,20.1166666666667,97486.6666666667,68.9666666666667,0.716666666666667,88.3333333333333,166.388888888889,0,0.716363480892244,0.0208440484325636,13.91,NA,NA,NA,NA,NA
"118495",2023-07-09 06:00:00,22.35,97501.6666666667,63.6666666666667,0.95,78.3333333333333,320,0,0.930373590677274,0.192106693715437,15.0833333333333,NA,NA,NA,NA,NA
"118496",2023-07-09 07:00:00,24.85,97503.3333333333,56.3333333333333,1.33333333333333,85,468.333333333333,0,1.32825959745566,0.116207656996877,16.1166666666667,NA,NA,NA,NA,NA
"118497",2023-07-09 08:00:00,27.8833333333333,97483.3333333333,49.2,1.26666666666667,98.3333333333333,607.222222222222,0,1.25329274220253,-0.183580355122512,17.7233333333333,NA,NA,NA,NA,NA
"118498",2023-07-09 09:00:00,30.0833333333333,97470,39.3,2.26666666666667,193.333333333333,719.166666666667,0,-0.522729307016186,-2.20556837331427,17.9433333333333,NA,NA,NA,NA,NA
"118499",2023-07-09 10:00:00,30.9,97466.6666666667,37.6,2.86666666666667,220,808.888888888889,0,-1.84265781443475,-2.19599407027441,18.42,NA,NA,NA,NA,NA
"118500",2023-07-09 11:00:00,31.3,97435,35.35,3.16666666666667,190,845,0,-0.54988589594528,-3.11855788453866,18.37,NA,NA,NA,NA,NA
"118501",2023-07-09 12:00:00,31.8833333333333,97388.3333333333,33.7166666666667,3.11666666666667,186.666666666667,778.333333333333,0,-0.361822915690319,-3.09559288162906,18.6266666666666,NA,NA,NA,NA,NA
"118502",2023-07-09 13:00:00,31.5,97348.3333333333,34.4333333333333,3.13333333333333,183.333333333333,525,0,-0.18218713058614,-3.12803222924997,18.3866666666667,NA,NA,NA,NA,NA
"118503",2023-07-09 14:00:00,30.4166666666667,97298.3333333333,36.2833333333333,2.65,171.666666666667,170,0.25,0.384069427164189,-2.62202034223951,17.6733333333334,NA,NA,NA,NA,NA
"118504",2023-07-09 15:00:00,25.65,97370,54.0166666666667,4.71666666666667,225,1.94444444444444,1,-3.33518698459655,-3.33518698459655,16.4533333333333,NA,NA,NA,NA,NA
"118505",2023-07-09 16:00:00,19.2,97525,88.9333333333333,5.1,250,2.5,1,-4.79243236600813,-1.74430273096091,16.9866666666667,NA,NA,NA,NA,NA
"118506",2023-07-09 17:00:00,20.0166666666667,97441.6666666667,85.3166666666667,2.81666666666667,216.666666666667,71.1111111111111,1,-1.68199669996286,-2.25931365959337,17.08,NA,NA,NA,NA,NA
"118507",2023-07-09 18:00:00,19.8333333333333,97300,87.4833333333333,1.51666666666667,98.3333333333333,115.833333333333,0.875,1.50065315184777,-0.219813319949324,17.33,NA,NA,NA,NA,NA
"118508",2023-07-09 19:00:00,19.0833333333333,97323.3333333333,91.9333333333333,2.1,280,15.5555555555556,0.875,-2.06809628132564,0.364661173100553,17.47,NA,NA,NA,NA,NA
"118509",2023-07-09 20:00:00,18.7666666666667,97380,92.75,2.01666666666667,285,0,1,-1.94795041634962,0.52195174095675,17.3166666666667,NA,NA,NA,NA,NA
"118510",2023-07-09 21:00:00,18.0833333333333,97415,95.4333333333333,1.13333333333333,256.666666666667,0,0.875,-1.10278418665713,-0.261364653508091,17.17,NA,NA,NA,NA,NA
"118511",2023-07-09 22:00:00,18.1166666666667,97443.3333333333,96.6666666666667,1.3,275,0,0.875,-1.29505310751927,0.113302465571955,17.45,NA,NA,NA,NA,NA
